date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
8/29/2020,202035,PA,42,0.751552044,0.574283615,0.298498994,0.832043344,0.567801659,0.319761979,1,0.106455913,0.828707299,0.629422245,0.853816427,0.621620403,0.879302917,0.670155326,0.846907633,0.6580008,0.765252924,0.60390188,0.909852776,0.669353771,0.913083466,0.687534065,0.833064295,0.651927596,0.742130341,0.578880935,0.790160931,0.610806229,0.859949636,0.609993549,0.809086719,0.62282417,0.833130861,0.643403528,0,0,,,0.063205515,0.677408902,0.353008261,0.104520313,0,0.085485455,0.086265596,0.098942598,0.255772647,0.066578774,0.313346476,0,0.344261545,0.774193548,0.078125,101,559
9/5/2020,202036,PA,42,0.725187455,0.526818516,0.19905091,0.786635707,0.598231062,0.350454118,0.90889537,0.087411922,0.803228382,0.615490385,0.833072251,0.607612812,0.840225907,0.653235073,0.809699358,0.641839832,0.725211897,0.582404329,0.873366744,0.65183817,0.873630567,0.67265647,0.799599926,0.635272991,0.704764487,0.557282504,0.768621453,0.595625867,0.851453784,0.591227273,0.785709379,0.603170588,0.793281925,0.625593688,0,0,,,0.083110728,0.625776946,0.361521051,0.093839405,0,0.046519027,0.081109597,0.086102719,0.224689165,0.061964403,0.258208449,0,0.317014708,0.806451613,0.0625,94,459
9/12/2020,202037,PA,42,0.737361929,0.560764144,0.212771445,0.792053664,0.600018331,0.291105543,0.910214962,0.083412683,0.795563114,0.622192675,0.866126957,0.646107484,0.832847704,0.649250496,0.791035694,0.630434052,0.714590426,0.580648939,0.877836192,0.662872512,0.858149036,0.66337563,0.788083035,0.632067228,0.705260322,0.564784395,0.784021374,0.622299002,0.868655285,0.625285781,0.791637702,0.619724514,0.782012541,0.620245371,0,0,0,,0.074335775,0.551735058,0.386271402,0.082204845,0,0.077932857,0.075076737,0.047834844,0.182356424,0.052076467,0.349804073,0,0.403709722,0.838709677,0.046875,79,438
9/19/2020,202038,PA,42,0.715068935,0.550624541,0.509516686,0.791107671,0.457036799,0.278891325,0.878782281,0.071605408,0.723440513,0.556585408,0.758513735,0.552657838,0.7511925,0.570964876,0.726397861,0.564647861,0.667486232,0.534319399,0.785322941,0.576180793,0.770708837,0.582206944,0.724212497,0.567007465,0.654548355,0.516575949,0.724988582,0.562136931,0.785100944,0.550246556,0.716328565,0.54727298,0.715502498,0.555518822,0,0,0,,0.086686773,0.605944561,0.395438686,0.074575625,0,0.068499025,0.078093167,0.065961732,0.18946122,0.073170732,0.334553153,0,0.346557575,0.838709677,0.046875,111,376
9/26/2020,202039,PA,42,0.765097154,0.655326965,1,0.78001376,0.520049494,0.236924522,0.890434278,0.077318606,0.742995704,0.567756721,0.813746435,0.582526918,0.765999808,0.575958373,0.734270108,0.564429068,0.67527739,0.538222612,0.8190213,0.593091305,0.792591473,0.591735159,0.739386587,0.57243625,0.66279974,0.51997238,0.740918456,0.564842096,0.836432187,0.574673346,0.734973807,0.547622282,0.729255968,0.561517534,0,0,0,,0.077308631,0.618699738,0.412258505,0.074575625,0,0.061112418,0.070188314,0.071500504,0.198638248,0.094264997,0.326875475,0,0.349787218,0.806451613,0.03125,143,406
10/3/2020,202040,PA,42,0.759614609,0.669287289,0.887966163,0.756793946,0.542688236,0.273567178,0.853551682,0.094267759,0.752015723,0.533745238,0.806770824,0.54143444,0.76962372,0.538870198,0.737782293,0.532668016,0.676828946,0.513792202,0.817016807,0.548020341,0.789889338,0.552973179,0.738280607,0.537779295,0.669987922,0.49966636,0.748188293,0.542962231,0.833810377,0.538327227,0.738175562,0.519162823,0.731027437,0.529190973,0,0,0,,0.086859112,0.549967597,0.426263347,0.083158497,0,0.068637351,0.105877907,0.070241692,0.187388988,0.063941991,0.38302183,0,0.436447797,0.806451613,0.046875,97,495
10/10/2020,202041,PA,42,0.749939531,0.691476855,0.756486305,0.747420021,0.557078044,0.27920451,0.820680646,0.121881546,0.799229743,0.57124475,0.861814684,0.574098193,0.829829157,0.585663615,0.79031825,0.575407173,0.718975362,0.54959222,0.879515906,0.59197986,0.854716842,0.602268323,0.782702684,0.5744988,0.712697604,0.533969214,0.785198065,0.568350211,0.881727117,0.562613021,0.776941347,0.544007406,0.784303743,0.57225883,0,0,,,0.14019819,0.842997909,0.522084222,0.106999809,0,0.087117702,0.127151013,0.113796576,0.217288336,0.094924192,0.323879019,0,0.371738975,0.806451613,0.078125,144,640
10/17/2020,202042,PA,42,0.736878175,0.683541514,0.840099035,0.75378397,0.553549333,0.262918885,0.830379647,0.130451343,0.687621541,0.516337076,0.728581069,0.503796443,0.699913575,0.512485543,0.686672218,0.516154924,0.641390463,0.505955087,0.734270458,0.511957635,0.72707604,0.529144625,0.682204593,0.518977265,0.635187948,0.491553947,0.694542281,0.519697693,0.759866963,0.504147515,0.676503751,0.492027833,0.680251478,0.513019075,0,0,,,0.142022117,0.739461514,0.517529036,0.116536334,0,0.085817437,0.144807282,0.101460221,0.176139728,0.077785102,0.4910781,0,0.492752056,0.838709677,0.140625,118,685
10/24/2020,202043,PA,42,0.717407079,0.632916973,0.677670604,0.738820089,0.53925118,0.349671156,0.80058326,0.200723672,0.647597979,0.503114693,0.687752626,0.483776723,0.673076265,0.501803603,0.65393818,0.500513379,0.612594647,0.492148739,0.706353715,0.503170742,0.691497782,0.512841822,0.649742957,0.502815149,0.606811399,0.47702498,0.656488444,0.498939129,0.715070184,0.478052477,0.642569954,0.473830303,0.650923411,0.500138963,0,0,,,0.16767198,0.701144431,0.514740326,0.140759107,0,0.075954795,0.195025038,0.162890232,0.242155121,0.127883982,0.359697832,0,0.499958382,0.870967742,0.140625,194,1054
10/31/2020,202044,PA,42,0.684189309,0.601396032,0.758807448,0.726866185,0.567343385,0.337300345,0.801335427,0.224338221,0.704044618,0.537951864,0.753628115,0.519391988,0.731651886,0.536088772,0.706979987,0.532182924,0.664998188,0.526925662,0.764308999,0.533617708,0.751895038,0.548330062,0.708264048,0.539009958,0.655069068,0.507736624,0.72077515,0.537507285,0.791140068,0.517984854,0.709208095,0.51440577,0.703746529,0.532163568,0,0,,,0.221183398,0.733326951,0.568667067,0.157352661,0,0.108655057,0.212232382,0.087109768,0.118413262,0.108108108,0.538767567,0,0.617924939,0.870967742,0.171875,164,1178
11/7/2020,202045,PA,42,0.648512457,0.568993387,0.415948832,0.634244926,0.55946107,0.402756029,0.71358256,0.328318416,0.72554644,0.554284854,0.778363433,0.533987154,0.760699081,0.554102922,0.739260199,0.555476674,0.684184711,0.540798427,0.814390065,0.566261027,0.792022634,0.573902482,0.731365658,0.555970299,0.665934945,0.514928784,0.731377393,0.543407472,0.796981863,0.520089888,0.730690088,0.526530609,0.732928496,0.552403138,0,0,,,0.28657188,0.821037205,0.709188297,0.185008583,0.190300231,0.146736199,0.308927215,0.150302115,0.168738899,0.132498352,0.363987898,0,0.373197945,0.903225806,0.234375,201,1724
11/14/2020,202046,PA,42,0.657179715,0.539456282,0.551916233,0.616615067,0.553870125,0.404635139,0.643512226,0.452104361,0.598372329,0.431475874,0.63757983,0.413173419,0.609382761,0.414325145,0.606874403,0.426320569,0.57838122,0.432648982,0.642011569,0.415864208,0.632858754,0.427707565,0.600789777,0.42988395,0.574544434,0.420706436,0.628585233,0.444968223,0.670684281,0.416176391,0.602372389,0.409395245,0.601857004,0.425656603,0,0,,,0.458839581,0.825006628,0.754530013,0.268739271,0.339953811,0.129500782,0.42959866,0.121097684,0.118413262,0.165458141,0.559577599,0,0.59365032,0.903225806,0.3125,251,2374
11/21/2020,202047,PA,42,0.643110538,0.528802351,0.496363543,0.589353285,0.527244398,0.464296899,0.599081564,0.628451723,0.6697781,0.51871712,0.725074135,0.490522531,0.714683409,0.517767839,0.691815628,0.516181034,0.637627166,0.497066841,0.755922623,0.521943992,0.736835725,0.52916722,0.680063472,0.513089874,0.628941192,0.479375428,0.688665193,0.504745443,0.749925498,0.484120181,0.66444335,0.471852977,0.685207766,0.511756879,0,0,,,0.612121212,0.96127051,0.899991682,0.411977875,0.503926097,0.215373549,0.595605518,0.242950655,0.257252812,0.344759394,0.792974703,0,0.779040699,0.903225806,0.484375,523,3300
11/28/2020,202048,PA,42,0.580222527,0.515723733,0.301954918,0.562091503,0.526556986,0.50798622,0.550731714,0.770139021,0.634660324,0.509589889,0.680186794,0.463398751,0.681292642,0.504225942,0.668035316,0.511124129,0.620790185,0.48994903,0.723826862,0.509001089,0.706667973,0.518410734,0.656782683,0.505409998,0.605791589,0.467334692,0.657466991,0.482905556,0.705141655,0.454949755,0.651615025,0.467370999,0.660619587,0.503432569,0,0,,,0.705141462,1,0.921279129,0.5672325,0.679099307,0.288769314,0.748539627,0.314199396,0.324156306,0.302570864,0.813797258,0,0.885294658,0.967741935,0.6875,459,4044
12/5/2020,202049,PA,42,0.468757559,0.498163115,0.31985351,0.387598899,0.20237386,0.734105857,0.463427508,0.949723862,0.70590286,0.563709546,0.70756703,0.472540445,0.791913691,0.578026421,0.778676955,0.587664192,0.711303696,0.557394886,0.816742179,0.566458987,0.826036891,0.595622596,0.75911354,0.578150979,0.668617952,0.511045963,0.686456697,0.499625395,0.693585556,0.440760881,0.70821542,0.507399193,0.767912458,0.577433109,0,0,,,0.85901192,0.789289186,0.912871408,0.728399771,0.819745958,0.333974244,0.922771583,0.427995972,0.42776791,0.630850363,0.946567196,0,0.926315932,0.935483871,0.828125,957,4987
12/12/2020,202050,PA,42,0.549826655,0.449375459,0.208954454,0.484176127,0.412400898,0.62543063,0.489819348,1,0.610547483,0.48547849,0.629569336,0.407995866,0.665095977,0.476012132,0.667420168,0.495348043,0.606850097,0.466385459,0.702682218,0.475818119,0.700410598,0.495596605,0.650032792,0.486083831,0.57756561,0.43207598,0.616567951,0.434231619,0.642702781,0.391115893,0.619269569,0.425173959,0.651773371,0.482148046,0,0,,,1,0.836693964,1,0.865153538,0.941224018,0.558670964,1,0.604481369,0.612196566,0.777851022,0.994481055,0,0.905466574,0.967741935,0.90625,1180,5251
12/19/2020,202051,PA,42,0.544102233,0.497795738,0.257440553,0.446766426,0.459099033,0.590667084,0.509718795,0.974861931,0.552101649,0.469652286,0.577401483,0.388134121,0.60677924,0.455838214,0.600036741,0.46509038,0.566645426,0.447056246,0.625407648,0.444684638,0.635413051,0.471977524,0.592042872,0.459378046,0.542894101,0.416659648,0.572840426,0.413719801,0.60129735,0.374929116,0.564779997,0.401292039,0.595618583,0.458697884,0,0,,,0.967499641,0.783412378,0.969433634,0.960900248,1,0.768124161,0.997305375,0.704431017,0.704854944,0.911667765,1,0,1,1,1,1383,5119
12/26/2020,202052,PA,42,0.383415303,0.465025716,0.061742405,0.340557276,0.332019614,0.840588788,0.424064079,0.883831651,0.56311557,0.520757174,0.591318312,0.419269144,0.651574502,0.519544691,0.638394527,0.522822801,0.601690741,0.492778204,0.667246952,0.507621961,0.680415319,0.534740651,0.62284305,0.507920976,0.572728057,0.456110673,0.587537723,0.439834412,0.594620865,0.386554562,0.578629944,0.429937859,0.636595171,0.516232459,0.100933286,0,,,0.813557375,0.658946299,0.858058147,1,0.984064665,0.645429018,0.929765815,0.956193353,0.985790409,0.727752142,0.851881476,0,0.886315843,0.935483871,0.984375,1104,4641
1/2/2021,202053,PA,42,0.423889382,0.592432035,0,0.263673891,0.120846891,0.863764485,0.42428841,0.835459912,0.775016573,0.714375374,0.795495692,0.564485859,0.898990773,0.701305677,0.9007039,0.721350528,0.874106438,0.707871161,0.917826608,0.683497127,0.943954054,0.726940792,0.891619185,0.713494645,0.810536011,0.641650997,0.830691304,0.621399858,0.837707281,0.551441612,0.861593184,0.638913386,0.892983194,0.710536747,0.192149683,0,,,0.748915697,0.503726397,0.762852365,0.923707801,0.947690531,1,0.878411103,1,1,0.870797627,0.884966072,0,0.89459257,0.935483871,1,1321,4387
1/9/2021,202101,PA,42,0.409215512,0.448640705,0.140661268,0.223856209,0.085605609,0.957406827,0.461778018,0.828794515,0.536310092,0.522106943,0.55539056,0.388423552,0.628011814,0.490171791,0.64298244,0.515867471,0.638944031,0.517062617,0.63009934,0.467590657,0.653646452,0.50390267,0.635863402,0.510434862,0.6037213,0.474509528,0.600672786,0.447268897,0.58460553,0.37790273,0.597204141,0.443220951,0.640827084,0.509425698,0.292237504,0.054170218,,,0.804452104,0.575050815,0.817676571,0.8699218,0.910508083,0.926216923,0.864232483,0.911127895,0.862640616,0.953856295,0.949277046,0,0.921220411,0.935483871,0.953125,1447,4352
1/16/2021,202102,PA,42,0.465814722,0.345995591,0.02806004,0.410818713,0.455707804,0.683213279,0.476860955,0.752808989,0.421154671,0.388460006,0.488718363,0.310370057,0.48279645,0.342674542,0.476553524,0.353750214,0.457950474,0.349348366,0.51798582,0.347506963,0.505826944,0.356666944,0.46925133,0.348130331,0.446057316,0.330422468,0.48211379,0.332938276,0.53213287,0.315516681,0.467540691,0.313630498,0.475235074,0.35006351,0.458329612,0.243106457,,,0.696007468,0.645403128,0.843372545,0.841312226,0.832794457,0.808653673,0.734778171,0.824521652,0.739490823,1,0.957931766,0,0.910873113,0.935483871,1,1517,3953
1/23/2021,202103,PA,42,0.457268403,0.312270389,0.165368546,0.402992776,0.489620091,0.630128406,0.503081247,0.633212721,0.539961087,0.441018793,0.585970254,0.328685014,0.584780788,0.366309093,0.585475649,0.388352073,0.571957738,0.40681467,0.614860144,0.361574992,0.612344828,0.38359708,0.578862787,0.384909887,0.558301857,0.384905454,0.612308903,0.392714181,0.650123399,0.346778342,0.58605895,0.354176791,0.583021785,0.386902426,0.577429966,0.401319047,,,0.548269424,0.675162754,0.842122659,0.724394431,0.713394919,0.73334901,0.615971017,0.507804632,0.40526939,0.864205669,0.805852533,0,0.775525481,1,0.890625,1311,3325
1/30/2021,202104,PA,42,0.426025961,0.23041881,0.086398102,0.347781218,0.45827414,0.649076104,0.504387643,0.576842506,0.621231734,0.472236323,0.655329104,0.329940604,0.655547237,0.367899657,0.671584017,0.402827366,0.67107213,0.441862304,0.6645309,0.347918872,0.687315299,0.386440647,0.664809863,0.400565087,0.661271371,0.422509584,0.715802891,0.423976599,0.729327024,0.35159125,0.653498549,0.3583828,0.670671007,0.4046886,0.813610789,0.703470108,,,0.564095936,0.568665861,0.777575179,0.600228877,0.606812933,0.777516495,0.565647647,0.431772407,0.274126702,0.730388926,0.715970193,0,0.693415235,0.903225806,0.734375,1108,3029
2/6/2021,202105,PA,42,0.428888172,0.264364438,0.000257905,0.33376333,0.496173411,0.63717507,0.490571515,0.062464293,0.382027424,0.300514142,0.434841163,0.19012786,0.361191243,0.175338184,0.376198829,0.204602323,0.412817985,0.256043579,0.384158477,0.169495277,0.38234794,0.18758924,0.380544802,0.207629173,0.424435593,0.257081618,0.48767332,0.270600336,0.524828494,0.229762534,0.405797734,0.198386325,0.386272073,0.211761442,1,1,,,0.378586816,0.471742717,0.625016964,0.512874309,0.52852194,0.658265669,0.439012189,0.285246727,0.159561871,0.521423863,0.616910407,0,0.662962497,0.838709677,0.59375,791,328
3/7/2020,202010,RI,44,0.997863248,0.621090909,0.364914878,1,1,0,0.553218603,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.84222763,,0,0,0,0,0,0,0,0.390015601,0,0,0,0,0,1,0.06097561,0,
3/14/2020,202011,RI,44,0.997863248,0.709818182,0.322723908,0.960333007,0.994022989,0.008849558,0.536009072,,0.933066394,0.910321104,0.975002387,0.965209167,0.951889431,0.928098265,0.914194734,0.895989683,0.892360193,0.860427135,0.929502526,0.91204542,0.959108391,0.950348568,0.912834526,0.898216143,0.908909266,0.864806921,0.896895466,0.852126875,0.926448031,0.903465941,0.95306876,0.929666182,0.919441683,0.897306614,0,0,1,,0.001680484,0.005910949,0.001404153,0,0,0,0,0.52574103,0.136729223,0,0,0,0,0.666666667,0.097560976,0,
3/21/2020,202012,RI,44,0.970512821,1,0.581791266,0.846718903,0.925977011,0.104719764,0.440234293,,0.548755284,0.519922415,0.547500957,0.531985474,0.573494268,0.539991413,0.563884863,0.536380279,0.537783371,0.491632904,0.545821059,0.531489168,0.577863638,0.562024005,0.546099736,0.521487701,0.55593553,0.492637877,0.559370125,0.50769739,0.557557162,0.534016372,0.558502424,0.533811427,0.554237647,0.519744448,0,0,0.860641289,,0.007618194,0.025604906,0.007536887,0,0,0,0,0.605304212,0.305630027,0.00621118,0,0,0,0.777777778,0.256097561,1,
3/28/2020,202013,RI,44,0.382478632,0.866909091,0.382926227,0.43927522,0.402298851,0.781710914,0.150805528,,0.242634301,0.248697656,0.251026071,0.256954517,0.25519104,0.259907743,0.261932436,0.267177557,0.218394978,0.216604267,0.233829985,0.244092317,0.258885389,0.276629908,0.246988447,0.254318822,0.238593931,0.220015954,0.239955051,0.219583305,0.227536257,0.227424537,0.228516464,0.228141753,0.24850891,0.251329088,0,0,0.514397726,,0.024983195,0.038973594,0.011552007,0.044334975,0.047202797,0,0,0.343213729,0,0.00621118,0,0,0,0.666666667,0.597560976,1,
4/4/2020,202014,RI,44,0.11025641,0.234181818,0.415494695,0.232615083,0.138390805,0.912979351,0.052201464,0,0.088388874,0.116046773,0.088821583,0.11178744,0.092802202,0.117170111,0.101424118,0.12403071,0.07845024,0.096945422,0.08063043,0.106257668,0.100212605,0.131512023,0.09471512,0.120685741,0.079990063,0.088439681,0.078334111,0.087480114,0.075176784,0.0938861,0.073941336,0.091823101,0.093254136,0.115611429,0,0,0.352844815,,0.073381134,0.087642249,0.027817415,0.103448276,0.174825175,0.073068894,0,0.455538222,0,0.118012422,0,0,0,1,0.756097561,19,0
4/11/2020,202015,RI,44,0,0.071272727,0.076486553,0.110675808,0.044597701,0.992625369,0,,0.051789315,0.074380217,0.060979799,0.080995642,0.059307962,0.08002306,0.054463497,0.075863914,0.04109276,0.058779593,0.059533306,0.078965583,0.05707241,0.085844375,0.053558221,0.076128131,0.040685487,0.051976075,0.04851837,0.056819875,0.039126892,0.055715249,0.048866752,0.063941992,0.052255588,0.073241795,0,0,0.2379483,,0.211068788,0.307176003,0.096765134,0.399014778,0.515734266,0,0,0.35725429,0,0.260869565,0,0.153273852,0,0.888888889,0.975609756,42,
4/18/2020,202016,RI,44,0.120940171,0.260363636,0.23266716,0.106268364,0,0.995575221,0.04342133,0,0.080208637,0.088888507,0.067914683,0.080472689,0.080460338,0.089763335,0.085756451,0.096855556,0.073575791,0.08203803,0.068617134,0.078514474,0.089905773,0.106568308,0.084928795,0.097565721,0.065138252,0.068100098,0.064493534,0.06501201,0.053055925,0.061091687,0.055475297,0.063343159,0.082815992,0.093568899,0,0,0.109117854,,0.225632982,0.285880013,0.110343676,0.554187192,0.685314685,0.379958246,1,0.496099844,0.134048257,0.440993789,0.578131186,0.926406085,0.401593984,0.333333333,1,71,0
4/25/2020,202017,RI,44,0.120512821,0,0.128546755,0,0.009195402,1,0.058058784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124344048,,0.293972664,0.366976025,0.142882081,0.773399015,0.86013986,0.402922756,0.309688581,0.497659906,0.160857909,0.50310559,0.203314784,1,0.17765656,0.222222222,0.963414634,81,0
5/2/2020,202018,RI,44,0.227350427,0.169454545,0.240809277,0.084231146,0.056551724,0.960176991,0.13121098,0,0.102761201,0.089742221,0.093735173,0.086026473,0.104118015,0.094777027,0.105763856,0.097942968,0.087063622,0.079169074,0.093750831,0.087088254,0.120933617,0.112617838,0.102710163,0.097819215,0.075524309,0.064187741,0.081425014,0.066781314,0.073256607,0.065810644,0.08291339,0.07325427,0.101280934,0.093381024,0,0,0.104127489,,0.227201434,0.351231908,0.154001457,0.931034483,0.986013986,0.252609603,0.693771626,0.556942278,0.289544236,1,0.476278482,0.832623514,0.372654078,0.222222222,0.853658537,161,0
5/9/2020,202019,RI,44,0.269230769,0.247272727,0.220330619,0.089128306,0.073563218,0.907079646,0.16412187,0,0.134516271,0.108593037,0.121658534,0.101214666,0.137754389,0.114741001,0.132592914,0.115007666,0.117565782,0.097798773,0.124425898,0.104699524,0.149265589,0.130457413,0.13988488,0.12127872,0.09807673,0.07696201,0.106335756,0.081051131,0.095358574,0.079162854,0.105484855,0.084503984,0.132830438,0.112809893,0,0,0.072317647,,0.213309433,0.357253342,0.152172263,1,1,0.503131524,0.416955017,0.653666147,0.445040215,0.645962733,0.331207695,0.783959921,0.316882291,0.222222222,0.682926829,104,0
5/16/2020,202020,RI,44,0.394444444,0.52,0.48655317,0.231145935,0.127816092,0.833333333,0.262831155,0,0.268409027,0.214200265,0.258451367,0.213538847,0.277425213,0.228873624,0.258228402,0.222728274,0.237562726,0.196884402,0.264156111,0.221351199,0.299558587,0.256991973,0.272553923,0.235682341,0.202553091,0.158873312,0.223904826,0.170666539,0.204256361,0.169265239,0.225129713,0.182902452,0.264523773,0.222733061,0,0,0.044313845,,0.166591978,0.31985416,0.173280102,0.81773399,0.833916084,0.365344468,0.320069204,0.786271451,0.643431636,0.422360248,0.307697389,0.487949516,0.266528138,0.111111111,0.524390244,68,0
5/23/2020,202021,RI,44,0.449145299,0.485090909,0.63434493,0.257590597,0.177011494,0.828908555,0.160415741,0,0.293135297,0.2386415,0.294488621,0.247316052,0.300171255,0.250208613,0.285497429,0.251703796,0.256385085,0.216688602,0.297867527,0.253995815,0.325004127,0.285580916,0.292907529,0.256539634,0.22802816,0.182031053,0.246414271,0.189322704,0.243255571,0.202039522,0.263696172,0.216421318,0.286262414,0.245853106,0,0,0.076944892,,0.127828815,0.300767871,0.183101585,0.726600985,0.70979021,0.331941545,0.266435986,1,1,0.440993789,0.384369014,0,0.30513209,0,0.414634146,71,0
5/30/2020,202022,RI,44,0.514102564,0.581818182,0.724154947,0.295298727,0.221149425,0.821533923,0.464587182,0,0.432474208,0.339769388,0.39968584,0.324925312,0.451037469,0.36114281,0.425999911,0.359005082,0.388277771,0.318401585,0.403694092,0.335081034,0.487109709,0.407897875,0.443654236,0.3713361,0.336983279,0.263218651,0.356763067,0.26860767,0.343554125,0.280367912,0.370554227,0.297193579,0.427214278,0.352521936,0,0,0.037145806,,0.095675555,0.241023091,0.14638867,0.581280788,0.606643357,0.248434238,0.216262976,0.661466459,0.498659518,0.571428571,0.353700272,0,0.372930963,0,0.280487805,92,0
6/6/2020,202023,RI,44,0.621794872,0.602181818,0.787811498,0.346229187,0.205977011,0.821533923,0.548390114,0,0.439675875,0.350713969,0.446660171,0.3595202,0.456987576,0.372442975,0.423755641,0.361819261,0.392056882,0.327380007,0.432670747,0.355504078,0.495366618,0.419242275,0.449425475,0.380745979,0.343236868,0.273861126,0.372528397,0.283104237,0.373139023,0.303859959,0.398979765,0.319624602,0.432159623,0.361647958,0,0,0.087261505,,0.075733811,0.270550215,0.18520402,0.477832512,0.524475524,0.231732777,0.160899654,0.569422777,0.412868633,1,0.334046917,0,0.318582746,0,0.170731707,161,0
6/13/2020,202024,RI,44,0.763247863,0.714909091,0.778435727,0.442703232,0.36045977,0.702064897,0.632952978,0,0.559091394,0.444838432,0.556810585,0.445468003,0.581703133,0.471961768,0.54150793,0.458967222,0.516154803,0.426138994,0.573878074,0.466150486,0.610382212,0.510322605,0.576990896,0.488426225,0.450752904,0.355254158,0.4888796,0.369562846,0.463217045,0.376476504,0.508891796,0.406545588,0.556494535,0.461221619,0,0,0.04129733,,0.053999552,0.245276765,0.159253749,0.315270936,0.358391608,0.206680585,0.134948097,0.503900156,0.305630027,0.068322981,0.271514978,0,0.223985672,0,0.097560976,11,0
6/20/2020,202025,RI,44,0.837606838,0.711272727,0.766345917,0.519588639,0.381149425,0.623893805,0.742839105,,0.583452006,0.466683501,0.587961704,0.46890147,0.600835593,0.486312175,0.583407878,0.495235947,0.529796189,0.445022825,0.594002041,0.485877246,0.65540236,0.542375328,0.598608048,0.508541289,0.474806547,0.381523101,0.51027745,0.391546061,0.487584842,0.398755415,0.547453816,0.437288475,0.581632362,0.485073053,0,0,0.067889492,,0.042124132,0.229864103,0.164141721,0.231527094,0.263986014,0.167014614,0.119377163,0.466458658,0.284182306,0.155279503,0.256801917,0,0.234349855,0.222222222,0.036585366,25,
6/27/2020,202026,RI,44,0.961111111,0.856,1,0.577864838,0.39862069,0.52359882,0.843524213,0,0.70009135,0.551867265,0.691226622,0.540080707,0.708078726,0.557651688,0.706760797,0.58580704,0.644439756,0.54189433,0.681256339,0.543172696,0.783365802,0.630402106,0.715763398,0.599520976,0.58767678,0.471613645,0.628554438,0.476725024,0.591120778,0.474973593,0.655423892,0.514035642,0.696499179,0.572728057,0,0,0.060973117,,0.040667712,0.253425036,0.151420851,0.263546798,0.227272727,0.177453027,0.107266436,0.361934477,0.101876676,0.118012422,0.358332821,0,0.284910689,0.555555556,0.012195122,19,0
7/4/2020,202027,RI,44,0.932051282,0.777454545,0.821366889,0.593535749,0.390804598,0.52359882,0.883180957,0,0.658852302,0.52832024,0.632488235,0.490356669,0.687620085,0.547341143,0.676884128,0.567016497,0.606938803,0.523163401,0.640769268,0.510040442,0.748048227,0.605013249,0.668994375,0.5630634,0.565705933,0.470572356,0.581998867,0.452230482,0.550990673,0.449045732,0.624581578,0.490978366,0.660280497,0.550961812,0,0,0.054763878,,0.030248712,0.202353331,0.149204566,0.189655172,0.146853147,0.118997912,0.060553633,0.482059283,0.302949062,0.329192547,0.331074363,0,0.328614145,0.555555556,0.012195122,53,0
7/11/2020,202028,RI,44,0.96025641,0.946909091,0.772760918,0.541625857,0.291954023,0.526548673,0.88171955,0,0.619911792,0.502134207,0.621284176,0.470867087,0.634771174,0.502781353,0.632093376,0.529255327,0.578388292,0.515072824,0.622932252,0.477651529,0.681211468,0.5448367,0.638741744,0.539804493,0.541421111,0.4692053,0.551396278,0.437367549,0.542135034,0.44599701,0.596560269,0.465238726,0.623089404,0.524751205,0,0,0.084040081,,0.025431324,0.210556845,0.177841703,0.088669951,0.068181818,0.058455115,0.055363322,0.326053042,0.053619303,0.043478261,0.144941067,0,0.127748324,0.555555556,0.012195122,7,0
7/18/2020,202029,RI,44,0.965384615,0.814545455,0.906982482,0.588148874,0.363678161,0.513274336,0.918804218,0.028985507,0.603463439,0.506075676,0.603707441,0.461788559,0.615462393,0.501942954,0.611520586,0.531711799,0.578547545,0.530907343,0.593834106,0.458202803,0.662362139,0.545819973,0.617643744,0.541002671,0.54640753,0.486852994,0.532284684,0.435037019,0.535542618,0.445445145,0.58210744,0.458948917,0.610211573,0.530448983,0,0,0.10569604,,0.053775487,0.33195227,0.178380594,0.054187192,0.050699301,0.066805846,0.064013841,0.224648986,0,0.02484472,0.245342497,0,0.286729274,0.444444444,0,4,8
